"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.752744316E1,-1.062588114E-2,-2.682328820E-1,-1.905726343E-1
3.753763603E1,-1.007310487E-2,-2.635667920E-1,-1.966861784E-1
3.754782890E1,-1.144623756E-2,-2.579560280E-1,-1.998958737E-1
3.756745170E1,-1.310342271E-2,-2.476998717E-1,-2.034339905E-1
3.757752251E1,-1.337344479E-2,-2.430835068E-1,-1.998701096E-1
3.758759331E1,-1.455651782E-2,-2.365758717E-1,-1.865881234E-1
3.759766411E1,-1.373055018E-2,-2.301589996E-1,-1.723409593E-1
3.760773491E1,-1.283875015E-2,-2.257867455E-1,-1.717216223E-1
3.761783623E1,-1.286213100E-2,-2.244569510E-1,-1.876472235E-1
3.762787651E1,-9.914427064E-3,-2.222728729E-1,-2.006623596E-1
3.763800834E1,-5.954121705E-3,-2.211825550E-1,-2.049278617E-1
3.764817070E1,-3.909905907E-3,-2.192427516E-1,-2.014172077E-1
3.765836357E1,-3.801470622E-3,-2.164945006E-1,-1.891577244E-1
3.766928886E1,-3.689242294E-3,-2.129345983E-1,-1.778791994E-1
3.768900322E1,-1.568181324E-3,-2.064679265E-1,-1.601987034E-1
3.770844292E1,1.396513777E-3,-1.952178478E-1,-1.580946296E-1
3.771854423E1,3.299924778E-3,-1.890484095E-1,-1.604480892E-1
3.772858452E1,4.174629692E-3,-1.841271073E-1,-1.628032327E-1
3.773865532E1,4.998103715E-3,-1.804282516E-1,-1.632147282E-1
3.774872612E1,5.772738252E-3,-1.798610240E-1,-1.645988673E-1
3.775879692E1,6.491778418E-3,-1.814452708E-1,-1.669589877E-1
3.776886772E1,8.129634894E-3,-1.831842810E-1,-1.673779786E-1
3.777893852E1,9.714909829E-3,-1.850448847E-1,-1.648840159E-1
3.778903984E1,1.027168613E-2,-1.870153248E-1,-1.643394977E-1
3.779911064E1,8.831112646E-3,-1.890631616E-1,-1.676955372E-1
3.780915092E1,8.314862847E-3,-1.892294735E-1,-1.739778370E-1
3.781925224E1,7.753409911E-3,-1.894543916E-1,-1.802667677E-1
3.782932304E1,6.179721560E-3,-1.897342056E-1,-1.826717854E-1
3.783936332E1,4.571169149E-3,-1.900373250E-1,-1.831389815E-1
3.784976982E1,4.877822474E-3,-1.893846691E-1,-1.836144924E-1
3.786957573E1,4.441846628E-3,-1.871833950E-1,-1.787520945E-1
3.787964653E1,4.677993711E-3,-1.856248230E-1,-1.753578186E-1
3.788974785E1,5.866157822E-3,-1.821706295E-1,-1.758624315E-1
3.789978813E1,7.032499649E-3,-1.778172106E-1,-1.802617759E-1
3.790988945E1,7.210194599E-3,-1.745159477E-1,-1.846636087E-1
3.791992973E1,7.377809379E-3,-1.722835451E-1,-1.880944818E-1
3.793003105E1,6.568467710E-3,-1.701197773E-1,-1.886082292E-1
3.794010185E1,5.758034531E-3,-1.670770794E-1,-1.871775240E-1
3.795017265E1,3.977710381E-3,-1.650851965E-1,-1.838015169E-1
3.796024345E1,4.148130771E-3,-1.631465554E-1,-1.833476424E-1
3.797031425E1,5.300392862E-3,-1.602700800E-1,-1.838680506E-1
3.798047661E1,7.436053827E-3,-1.574371606E-1,-1.863378882E-1
3.799066948E1,1.152360346E-2,-1.546602845E-1,-1.868632883E-1
3.800086235E1,1.367007103E-2,-1.529189795E-1,-1.864168644E-1
3.801102470E1,1.290219091E-2,-1.512772739E-1,-1.849944890E-1
3.803159355E1,1.235492248E-2,-1.463681310E-1,-1.821463704E-1
3.805088066E1,1.084399782E-2,-1.467910111E-1,-1.822029054E-1
3.806098198E1,1.203133166E-2,-1.437854171E-1,-1.807647347E-1
3.807102226E1,1.321258582E-2,-1.399171352E-1,-1.725138724E-1
3.808112358E1,1.243935339E-2,-1.352101564E-1,-1.642563641E-1
3.809116386E1,1.262718067E-2,-1.287253350E-1,-1.686399281E-1
3.810123466E1,1.377237495E-2,-1.224201396E-1,-1.807987988E-1
3.811139702E1,1.587353647E-2,-1.153254956E-1,-1.958656460E-1
3.812155937E1,1.504086517E-2,-1.084293351E-1,-1.875723898E-1
3.813172172E1,1.224835683E-2,-1.007616073E-1,-1.724581718E-1
3.814191459E1,8.468241431E-3,-9.525560588E-2,-1.427368224E-1
3.815213798E1,4.667030647E-3,-9.286332875E-2,-1.392710507E-1
3.817173027E1,6.739667617E-3,-9.347207099E-2,-1.809550971E-1
3.818180107E1,1.067950018E-2,-9.836661816E-2,-2.066470534E-1
3.819187187E1,1.266936958E-2,-1.014245749E-1,-2.206597626E-1
3.820194267E1,1.368570980E-2,-1.045767367E-1,-2.259103805E-1
3.821234916E1,1.275629457E-2,-1.078044325E-1,-2.194826156E-1
3.823215507E1,7.974749431E-3,-1.114615202E-1,-2.163510472E-1
3.824222587E1,8.988647722E-3,-1.118794680E-1,-2.128378749E-1
3.825232719E1,9.033694863E-3,-1.113865450E-1,-2.025120556E-1
3.826236748E1,9.083678015E-3,-1.109442785E-1,-1.921828985E-1
3.827243828E1,1.108549722E-2,-1.105531976E-1,-1.915802062E-1
3.828250908E1,1.406650711E-2,-1.131416187E-1,-2.065406442E-1
3.829257988E1,1.900013164E-2,-1.138335317E-1,-2.283054143E-1
3.830265068E1,2.296391502E-2,-1.136224344E-1,-2.335294336E-1
3.831272148E1,2.498459630E-2,-1.124901250E-1,-2.309656292E-1
3.832279228E1,2.505910397E-2,-1.094525307E-1,-2.069970220E-1
3.833286308E1,2.318359166E-2,-1.025826037E-1,-1.810789555E-1
3.834293388E1,2.032915130E-2,-9.672553837E-2,-1.629428864E-1
3.835297416E1,1.746177301E-2,-9.090629965E-2,-1.486973912E-1
3.836307548E1,1.652378589E-2,-8.609566092E-2,-1.470987499E-1
3.837311577E1,1.751679555E-2,-8.229123056E-2,-1.513359845E-1
3.838318657E1,2.043623663E-2,-8.143080771E-2,-1.575218439E-1
3.839356254E1,2.429932728E-2,-8.348230273E-2,-1.753844172E-1
3.841342949E1,2.993193641E-2,-9.336129576E-2,-1.975083500E-1
3.842343925E1,2.779373154E-2,-9.730632603E-2,-1.862057149E-1
3.843347954E1,2.365339361E-2,-9.929504246E-2,-1.642073244E-1
3.844361137E1,1.946712472E-2,-1.012761891E-1,-1.451318562E-1
3.845377373E1,1.524661761E-2,-1.013156772E-1,-1.455192417E-1
3.846396660E1,1.294832863E-2,-1.003997698E-1,-1.575817019E-1
3.847412895E1,1.258109417E-2,-9.951732308E-2,-1.686698496E-1
3.849387382E1,1.475816406E-2,-1.017483845E-1,-1.859795898E-1
3.850397514E1,1.537012029E-2,-1.038652286E-1,-1.931730062E-1
3.851407646E1,1.599548198E-2,-1.069577411E-1,-1.964750141E-1
3.852411674E1,1.468874980E-2,-1.129396111E-1,-1.968624145E-1
3.853418754E1,1.048065908E-2,-1.179179624E-1,-1.972531229E-1
3.854425834E1,4.349310417E-3,-1.189445406E-1,-1.947317272E-1
3.855432915E1,-1.753929420E-3,-1.179682612E-1,-1.863761246E-1
3.856443046E1,-4.908477422E-3,-1.150194705E-1,-1.809442937E-1
3.857520317E1,-6.093368400E-3,-1.120373085E-1,-1.813507974E-1
3.859482597E1,4.373263218E-4,-1.089126915E-1,-2.016258687E-1
3.860501884E1,6.247110665E-3,-1.097136736E-1,-2.020357102E-1
3.861518120E1,1.115709450E-2,-1.124029905E-1,-2.005035877E-1
3.863489555E1,1.335442904E-2,-1.185052991E-1,-1.877278686E-1
3.864499687E1,1.451500412E-2,-1.199705973E-1,-1.832985729E-1
3.865503715E1,1.376265939E-2,-1.164992154E-1,-1.779024899E-1
3.866510795E1,1.497706212E-2,-1.120374128E-1,-1.754284799E-1
3.867517876E1,1.911661960E-2,-1.056539193E-1,-1.748980880E-1
3.868524956E1,2.325150184E-2,-1.002707034E-1,-1.753403544E-1
3.869535087E1,2.931535803E-2,-9.592009336E-2,-1.738356650E-1
3.870542167E1,3.535427526E-2,-9.454145283E-2,-1.713550091E-1
3.871546196E1,3.845005855E-2,-9.418638051E-2,-1.678992212E-1
3.872553276E1,3.860234842E-2,-9.679713845E-2,-1.673613489E-1
3.873563408E1,3.772322461E-2,-1.023689583E-1,-1.687687784E-1
3.874570488E1,3.578162566E-2,-1.079657152E-1,-1.692093760E-1
3.875595878E1,3.373257443E-2,-1.087080836E-1,-1.696591228E-1
3.877588676E1,2.931504510E-2,-1.083809659E-1,-1.725147069E-1
3.878595756E1,2.793801576E-2,-1.073215455E-1,-1.720009446E-1
3.879602836E1,2.647624537E-2,-1.072647125E-1,-1.724648327E-1
3.880609916E1,2.397168428E-2,-1.072343588E-1,-1.729303598E-1
3.881616997E1,2.238064259E-2,-1.091384962E-1,-1.763229817E-1
3.882627128E1,2.074896917E-2,-1.100581512E-1,-1.787487715E-1
3.883631157E1,1.811799593E-2,-1.099690944E-1,-1.782624573E-1
3.884638237E1,1.742129773E-2,-1.098379567E-1,-1.748648435E-1
3.885645317E1,1.575424150E-2,-1.096714735E-1,-1.724456996E-1
3.886649345E1,1.313288230E-2,-1.094965935E-1,-1.719735116E-1
3.887659477E1,1.151243225E-2,-1.093225405E-1,-1.744200885E-1
3.888666557E1,1.089974865E-2,-1.082030609E-1,-1.749172211E-1
3.889673637E1,1.032416336E-2,-1.061477214E-1,-1.734624058E-1
3.890680717E1,9.786091745E-3,-1.050859168E-1,-1.739520431E-1
3.891687797E1,9.290416725E-3,-1.059713811E-1,-1.754118502E-1
3.892704033E1,7.866313681E-3,-1.068202555E-1,-1.759015024E-1
3.893729423E1,6.490375381E-3,-1.056851000E-1,-1.754218340E-1
3.894739555E1,7.105655968E-3,-1.045176089E-1,-1.759164631E-1
3.895758842E1,7.759645116E-3,-1.043112352E-1,-1.725205183E-1
3.897730278E1,1.019021776E-2,-1.038418487E-1,-1.657311320E-1
3.898737358E1,1.103353873E-2,-1.017021388E-1,-1.662182808E-1
3.899744438E1,1.293928921E-2,-1.015705764E-1,-1.715561897E-1
3.900751518E1,1.298085414E-2,-1.004960984E-1,-1.778609157E-1
3.901755546E1,1.405897271E-2,-9.947554022E-2,-1.763736904E-1
3.902765678E1,1.615052298E-2,-9.945445508E-2,-1.719627082E-1
3.903772758E1,1.631481200E-2,-9.947513044E-2,-1.617100388E-1
3.904779838E1,1.745268144E-2,-9.951596707E-2,-1.543752998E-1
3.905789970E1,2.052274533E-2,-1.005449370E-1,-1.577421427E-1
3.906806206E1,2.356605232E-2,-1.006257832E-1,-1.640294194E-1
3.907825493E1,2.560933493E-2,-1.006978974E-1,-1.615637243E-1
3.908841728E1,2.665549703E-2,-1.008257121E-1,-1.532580107E-1
3.909861015E1,2.671441808E-2,-1.009561345E-1,-1.507923156E-1
3.911847709E1,2.867196873E-2,-9.738685936E-2,-1.799142808E-1
3.913843559E1,2.743007801E-2,-8.915647864E-2,-1.779049784E-1
3.914850639E1,2.521580644E-2,-8.367880434E-2,-1.589001715E-1
3.915857719E1,2.097565867E-2,-8.019505441E-2,-1.379517466E-1
3.916861748E1,1.862016693E-2,-8.065934479E-2,-1.422970444E-1
3.917871879E1,1.817125268E-2,-8.217608929E-2,-1.592825800E-1
3.918878959E1,1.770010218E-2,-8.471878618E-2,-1.889133304E-1
3.919886040E1,1.722167805E-2,-8.826634288E-2,-2.127023637E-1
3.920893120E1,1.480851136E-2,-9.088353813E-2,-2.238404006E-1
3.921900200E1,1.144301612E-2,-9.156512469E-2,-2.174649984E-1
3.922907280E1,8.106669411E-3,-9.224846959E-2,-2.091418356E-1
3.923914360E1,6.748344284E-3,-9.001056105E-2,-2.115218937E-1
3.924921440E1,6.402099971E-3,-8.584699035E-2,-2.168140858E-1
3.925928520E1,7.077962626E-3,-8.178193867E-2,-2.094444335E-1
3.926932548E1,6.823007483E-3,-7.487045228E-2,-1.903889179E-1
3.927942680E1,5.633959547E-3,-7.000026107E-2,-1.791029125E-1
3.928949760E1,7.396409754E-3,-6.717626750E-2,-1.892051101E-1
3.929975151E1,9.191541933E-3,-6.740893424E-2,-2.177734375E-1
3.931971001E1,1.386475563E-2,-7.106393576E-2,-2.486029267E-1
3.932978081E1,1.285969000E-2,-6.968810409E-2,-2.401534021E-1
3.933985161E1,1.092463639E-2,-6.741081178E-2,-2.200163305E-1
3.934992241E1,9.033175185E-3,-6.230546162E-2,-2.037565410E-1
3.935999321E1,9.134284221E-3,-5.728938431E-2,-1.884560883E-1
3.937006401E1,1.025895681E-2,-5.332128331E-2,-1.818978190E-1
3.938013481E1,1.046242286E-2,-5.137744918E-2,-1.850551665E-1
3.939023613E1,1.071192231E-2,-5.144374818E-2,-1.872282475E-1
3.940039848E1,9.054061957E-3,-5.543387681E-2,-1.903681159E-1
3.941056084E1,7.424467243E-3,-6.139839068E-2,-2.012850195E-1
3.942075371E1,5.820746999E-3,-6.542821229E-2,-2.160924971E-1
3.943094658E1,5.206297617E-3,-7.045125216E-2,-2.163011581E-1
3.945063042E1,2.056789817E-3,-7.567548007E-2,-1.885009706E-1
3.946070122E1,4.896994797E-4,-7.583352923E-2,-1.750892997E-1
3.947080253E1,-1.082690433E-3,-7.504544407E-2,-1.665391773E-1
3.948191093E1,-1.682332018E-3,-7.331328094E-2,-1.647975594E-1
3.949207329E1,-1.315460075E-3,-6.966710836E-2,-1.669415385E-1
3.951117729E1,-3.521939041E-3,-6.624539942E-2,-1.780479699E-1
3.952118706E1,-5.108617246E-3,-6.839571893E-2,-1.840916723E-1
3.953134941E1,-6.678461563E-3,-6.956829131E-2,-1.891627163E-1
3.954151176E1,-8.214741014E-3,-6.875547022E-2,-1.922909915E-1
3.955170463E1,-8.744915016E-3,-6.697176397E-2,-1.915245056E-1
3.956186699E1,-9.222093038E-3,-6.224082783E-2,-1.839495152E-1
3.958161186E1,-8.048684336E-3,-4.889564589E-2,-1.629495323E-1
3.959168266E1,-7.374951616E-3,-4.517902434E-2,-1.631407440E-1
3.960175346E1,-4.712441470E-3,-4.345341027E-2,-1.711056232E-1
3.961185478E1,-3.957031295E-3,-4.079838097E-2,-1.780903637E-1
3.962192558E1,-1.226249035E-3,-3.819094598E-2,-1.879855692E-1
3.963196586E1,2.492972882E-3,-3.660811484E-2,-1.968998164E-1
3.964206718E1,3.302522935E-3,-3.313423693E-2,-1.999690384E-1
3.965210747E1,3.139583860E-3,-2.973299287E-2,-1.952463090E-1
3.966236137E1,2.956070239E-3,-2.449900098E-2,-1.856445670E-1
3.968231987E1,-1.352453837E-3,-8.567895740E-3,-1.625039428E-1
3.969239067E1,-1.620502560E-3,1.100252033E-3,-1.586898416E-1
3.970246147E1,-9.204271482E-4,1.068111137E-2,-1.597256809E-1
3.971253227E1,-2.293404250E-4,1.726423018E-2,-1.656180769E-1
3.972260307E1,4.343127657E-4,2.166201733E-2,-1.743984818E-1
3.973267387E1,2.039487939E-3,2.471348271E-2,-1.821555197E-1
3.974274467E1,2.643909305E-3,2.638516203E-2,-1.849969625E-1
3.975281547E1,2.238017507E-3,2.867970988E-2,-1.819543391E-1
3.976285576E1,-1.374275889E-4,3.067311272E-2,-1.798461080E-1
3.977292656E1,-3.505416680E-3,3.434879333E-2,-1.786772907E-1
3.978302788E1,-7.858156227E-3,3.876414150E-2,-1.784503311E-1
3.979309868E1,-1.123310812E-2,4.488608614E-2,-1.781901270E-1
3.980316948E1,-1.362715475E-2,4.983898625E-2,-1.808229238E-1
3.981320976E1,-1.501899119E-2,5.361016467E-2,-1.882890016E-1
3.982331108E1,-1.346031856E-2,5.720136315E-2,-1.957301497E-1
3.983335136E1,-1.089455280E-2,6.060458347E-2,-1.992541254E-1
3.984369682E1,-9.275142103E-3,6.286005676E-2,-2.008045167E-1
3.986359428E1,-6.951030809E-3,6.876928359E-2,-1.979979873E-1
3.987375664E1,-6.250695325E-3,7.240974158E-2,-1.946095377E-1
3.988388847E1,-7.475281600E-3,7.681147754E-2,-1.931380779E-1
3.989408134E1,-9.652769193E-3,8.197771758E-2,-1.945596486E-1
3.990427421E1,-1.180562843E-2,8.595205098E-2,-1.978957355E-1
3.992401909E1,-1.408463996E-2,9.427554160E-2,-2.054648995E-1
3.993439506E1,-1.225916576E-2,9.669998288E-2,-2.009425312E-1
3.994495415E1,-1.137547102E-2,1.009008437E-1,-1.954242289E-1
3.996427177E1,-9.545632638E-3,1.079401523E-1,-1.872606426E-1
3.997437309E1,-9.571766481E-3,1.107500196E-1,-1.894761175E-1
3.998438286E1,-8.602967486E-3,1.133928820E-1,-1.994528025E-1
3.999448417E1,-8.595433086E-3,1.168615669E-1,-2.055222690E-1
4.000455498E1,-9.544748813E-3,1.201559827E-1,-2.076812088E-1
4.001468681E1,-9.514665231E-3,1.223174185E-1,-2.059312761E-1
4.002549003E1,-8.512768894E-3,1.242855713E-1,-2.031854242E-1
4.004523491E1,-2.674408490E-3,1.258389950E-1,-2.054391205E-1
4.006494926E1,8.728860121E-5,1.288363189E-1,-1.911179870E-1
4.007502006E1,9.105552454E-4,1.320880204E-1,-1.854034811E-1
4.008509086E1,2.656067489E-3,1.352160722E-1,-1.923300475E-1
4.009516166E1,2.407658845E-3,1.411213577E-1,-2.070294470E-1
4.010523247E1,4.063232336E-3,1.468799114E-1,-2.129634023E-1
4.011530327E1,4.709479865E-3,1.515134871E-1,-2.072115093E-1
4.012537407E1,6.295534782E-3,1.530643106E-1,-1.917190403E-1
4.013544487E1,8.817759342E-3,1.486627758E-1,-1.762207299E-1
4.014554619E1,1.032707281E-2,1.422407329E-1,-1.753145903E-1
4.015558647E1,1.373901870E-2,1.357802302E-1,-1.851150244E-1
4.016568779E1,1.807679422E-2,1.312594116E-1,-2.065979838E-1
4.017572807E1,1.944821328E-2,1.286888719E-1,-2.183603495E-1
4.018579887E1,1.883168519E-2,1.300057769E-1,-2.204028815E-1
4.019590019E1,1.720536314E-2,1.323098838E-1,-2.098077089E-1
4.020615410E1,1.652274467E-2,1.346049458E-1,-1.953269541E-1
4.022608208E1,1.701608300E-2,1.420629323E-1,-2.014088929E-1
4.023618339E1,1.818154193E-2,1.462275237E-1,-2.015369236E-1
4.025635551E1,2.424996905E-2,1.515365541E-1,-1.920814663E-1
4.026639580E1,2.718478814E-2,1.545979977E-1,-2.038978636E-1
4.027649711E1,3.003959358E-2,1.575812846E-1,-2.235012203E-1
4.028656792E1,3.183903545E-2,1.624334902E-1,-2.353259176E-1
4.029663872E1,3.355633840E-2,1.720348746E-1,-2.354730666E-1
4.030670952E1,3.227714449E-2,1.844146997E-1,-2.219990194E-1
4.031674980E1,2.995277196E-2,1.956574619E-1,-2.036551088E-1
4.032685112E1,2.853984013E-2,2.057368010E-1,-1.862730384E-1
4.033689140E1,2.999075316E-2,2.136596888E-1,-1.756920069E-1
4.034699272E1,3.139090538E-2,2.175289541E-1,-1.748340875E-1
4.035706352E1,3.371610492E-2,2.192934453E-1,-1.846727580E-1
4.036722587E1,3.502471000E-2,2.160464674E-1,-2.003448009E-1
4.037738823E1,3.726636246E-2,2.126506120E-1,-2.208784074E-1
4.038770317E1,3.947138786E-2,2.081466913E-1,-2.297361195E-1
4.039774345E1,4.066776112E-2,2.073862851E-1,-2.288607508E-1
4.041745781E1,3.519138694E-2,2.083140463E-1,-2.095899135E-1
4.042752861E1,3.339386359E-2,2.080730200E-1,-1.999499202E-1
4.043759941E1,3.449567780E-2,2.086551040E-1,-1.990645677E-1
4.044770073E1,3.460499272E-2,2.110403031E-1,-2.059612125E-1
4.045777153E1,3.566845879E-2,2.142553329E-1,-2.167475820E-1
4.046784233E1,3.865373135E-2,2.163559794E-1,-2.197519690E-1
4.047788261E1,4.063736647E-2,2.173438370E-1,-2.159470171E-1
4.048798393E1,3.967386484E-2,2.172427922E-1,-2.150641531E-1
4.049808525E1,3.674216196E-2,2.180192918E-1,-2.219716012E-1
4.050821709E1,3.379394114E-2,2.196590155E-1,-2.308268249E-1
4.051840996E1,3.181903437E-2,2.241237164E-1,-2.338503301E-1
4.052857231E1,3.179830313E-2,2.294508815E-1,-2.252020985E-1
4.053873466E1,3.081885166E-2,2.317579538E-1,-2.126674652E-1
4.055847954E1,3.085688502E-2,2.352268845E-1,-2.168057710E-1
4.056931328E1,3.187811002E-2,2.374293208E-1,-2.295931280E-1
4.058869194E1,3.300371766E-2,2.418628037E-1,-2.376943529E-1
4.059873222E1,3.213592246E-2,2.421665341E-1,-2.281458080E-1
4.060883354E1,3.128501400E-2,2.414850295E-1,-2.166644484E-1
4.061890434E1,2.850793675E-2,2.407876402E-1,-2.071375102E-1
4.062897514E1,2.850793675E-2,2.407876402E-1,-2.071375102E-1
4.063904594E1,2.301665395E-2,2.440719157E-1,-2.046477199E-1
4.064911674E1,2.323591523E-2,2.470573783E-1,-2.136268020E-1
4.065918754E1,2.543537878E-2,2.470127493E-1,-2.167741805E-1
4.066925834E1,2.669602446E-2,2.468755692E-1,-2.179804295E-1
4.067935966E1,2.604037337E-2,2.456528097E-1,-2.172463685E-1
4.068943046E1,2.444080822E-2,2.424340099E-1,-2.165222764E-1
4.069947075E1,2.286852151E-2,2.401342392E-1,-2.158073634E-1
4.070954155E1,2.035674080E-2,2.378262430E-1,-2.141322494E-1
4.071961235E1,1.885506511E-2,2.364822626E-1,-2.114961147E-1
4.072971367E1,1.933338679E-2,2.351482809E-1,-2.088724822E-1
4.073972343E1,2.081713639E-2,2.357504964E-1,-2.101527154E-1
4.075012993E1,2.136009187E-2,2.363508046E-1,-2.124180645E-1
4.076996635E1,2.056498639E-2,2.356291711E-1,-2.199107558E-1
4.078006767E1,2.019936219E-2,2.333668619E-1,-2.222193182E-1
4.079010795E1,2.082732134E-2,2.301901132E-1,-2.216265947E-1
4.080017876E1,2.244865336E-2,2.270830423E-1,-2.200786769E-1
4.081024956E1,2.505629882E-2,2.230821848E-1,-2.127082050E-1
4.082032036E1,2.572987415E-2,2.201557308E-1,-2.063302994E-1
4.083042167E1,2.738046087E-2,2.173300385E-1,-2.028903067E-1
4.084049248E1,3.000514582E-2,2.155846655E-1,-2.023856938E-1
4.085056328E1,3.262754530E-2,2.139375061E-1,-2.048189640E-1
4.086072563E1,3.620741516E-2,2.104517668E-1,-2.062970549E-1
4.087088798E1,3.878487274E-2,2.051386684E-1,-2.068241090E-1
4.088108085E1,3.840407357E-2,1.970529109E-1,-2.044523507E-1
4.089127373E1,3.699795157E-2,1.901143640E-1,-2.011295706E-1
4.090143608E1,3.650908172E-2,1.843413860E-1,-2.007496506E-1
4.092108940E1,3.827979416E-2,1.772660613E-1,-2.010314763E-1
4.093204521E1,3.665679693E-2,1.759558320E-1,-1.968249828E-1
4.095127128E1,3.716862947E-2,1.786273122E-1,-2.001428008E-1
4.096134209E1,3.735900298E-2,1.806163937E-1,-2.076629251E-1
4.097141288E1,3.556797653E-2,1.836831570E-1,-2.161723077E-1
4.098145317E1,3.666339442E-2,1.858527362E-1,-2.139934152E-1
4.099155449E1,3.675780445E-2,1.842166334E-1,-2.050184906E-1
4.100174736E1,3.391208872E-2,1.788098514E-1,-1.902193278E-1
4.101194023E1,3.007497825E-2,1.715790182E-1,-1.871085316E-1
4.102213310E1,2.720063552E-2,1.645198166E-1,-1.956877410E-1
4.103229545E1,2.723939717E-2,1.595702469E-1,-2.110879421E-1
4.105197929E1,3.411384299E-2,1.511174887E-1,-2.263609618E-1
4.106205009E1,3.316405788E-2,1.466477066E-1,-2.213663906E-1
4.107212089E1,3.124422766E-2,1.443056911E-1,-2.115202397E-1
4.108219169E1,2.933396026E-2,1.411517262E-1,-2.016823888E-1
4.109226250E1,3.327389434E-2,1.362279654E-1,-2.015834600E-1
4.110233330E1,3.528298810E-2,1.314856559E-1,-2.083038539E-1
4.111270927E1,3.730979934E-2,1.259558648E-1,-2.130856216E-1
4.113254570E1,4.334346578E-2,1.163520738E-1,-2.022443712E-1
4.114261650E1,4.344229028E-2,1.122673750E-1,-2.012143731E-1
4.115265678E1,4.255667701E-2,1.112243757E-1,-2.099191248E-1
4.116272758E1,4.263481870E-2,1.132309586E-1,-2.157134116E-1
4.117282890E1,4.270272702E-2,1.172981933E-1,-2.156776637E-1
4.118289970E1,4.178173095E-2,1.224149093E-1,-2.049469799E-1
4.119297050E1,3.890541568E-2,1.266404390E-1,-1.961682439E-1
4.120304130E1,3.602172062E-2,1.299508065E-1,-1.903149337E-1
4.121311210E1,3.216735646E-2,1.333412528E-1,-1.854375601E-1
4.122318290E1,3.124251403E-2,1.338984221E-1,-1.815386862E-1
4.123322319E1,3.227610141E-2,1.316301227E-1,-1.825080067E-1
4.124329399E1,3.234842792E-2,1.284874082E-1,-1.893189996E-1
4.125339531E1,3.339469805E-2,1.263697594E-1,-1.990529448E-1
4.126343559E1,3.249624744E-2,1.233757362E-1,-2.097644806E-1
4.127350639E1,2.769963443E-2,1.233437210E-1,-2.000496686E-1
4.128357719E1,2.193359844E-2,1.252815574E-1,-1.864468008E-1
4.129398369E1,1.425178722E-2,1.282459497E-1,-1.767386496E-1
4.131378959E1,6.809238810E-3,1.350983381E-1,-2.069363445E-1
4.132386040E1,8.040163666E-3,1.389769018E-1,-2.166835517E-1
4.133396171E1,8.360117674E-3,1.408325434E-1,-2.225385457E-1
4.134406303E1,8.744188584E-3,1.406729966E-1,-2.225543559E-1
4.135422538E1,9.188995697E-3,1.404389590E-1,-2.167317867E-1
4.136441826E1,8.716494776E-3,1.381720155E-1,-2.128553391E-1
4.137458061E1,7.317746524E-3,1.377454400E-1,-2.177351862E-1
4.138474296E1,5.963422358E-3,1.401422769E-1,-2.313713282E-1
4.140445732E1,6.344790570E-3,1.504839659E-1,-2.450232655E-1
4.141452812E1,6.161639933E-3,1.516476274E-1,-2.265521586E-1
4.142459892E1,6.069415715E-3,1.498375982E-1,-2.061341107E-1
4.143466972E1,8.018861525E-3,1.460692137E-1,-2.139277309E-1
4.144474052E1,1.394835580E-2,1.462046355E-1,-2.226923406E-1
4.145481132E1,1.896916516E-2,1.463600844E-1,-2.314561158E-1
4.146488212E1,2.305733599E-2,1.465424150E-1,-2.236824483E-1
4.147583793E1,2.327888273E-2,1.476987302E-1,-2.198026925E-1
4.149558281E1,2.472839318E-2,1.499332190E-1,-2.140017152E-1
4.151563286E1,2.810027823E-2,1.528867930E-1,-2.091958523E-1
4.152582573E1,3.024867177E-2,1.498897076E-1,-2.092341036E-1
4.154544853E1,3.255360946E-2,1.428285539E-1,-1.947367191E-1
4.155551933E1,3.366918862E-2,1.368914396E-1,-1.928479522E-1
4.156559013E1,3.375367075E-2,1.310198754E-1,-1.919418126E-1
4.157566093E1,3.374582529E-2,1.291460544E-1,-1.978549957E-1
